MSFT (Microsoft Corporation),110.19,0
Nov 30 2018 @ 06:48 ET,Bid,110.29,Ask,109.87,Size,2x1,Vol,28123195
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
12/21/2018,MSFT181221C00117000,0.55,-0.165,0.52,0.57,296,0.2484,0.1765,0.0385,467,117.000,MSFT181221P00117000,6.9,0.325,7.1,7.35,6,0.05,-1,0,6
12/21/2018,MSFT181221C00118000,0.4,-0.13,0.37,0.42,10070,0.2441,0.1403,0.0337,9402,118.000,MSFT181221P00118000,7.75,0.325,7.95,8.2,55,0.05,-0.8728,0.0329,51
12/21/2018,MSFT181221C00119000,0.3,-0.095,0.27,0.3,176,0.2421,0.1075,0.0282,216,119.000,MSFT181221P00119000,8.7,0.425,8.75,9.1,12,0.05,-0.9145,0.0262,12
12/21/2018,MSFT181221C00120000,0.24,-0.045,0.2,0.22,314,0.2382,0.0802,0.0231,15617,120.000,MSFT181221P00120000,9.1,0,9.7,10.05,0,0.05,-0.9341,0.0213,567
12/21/2018,MSFT181221C00121000,0.18,-0.025,0.14,0.16,29,0.2377,0.0618,0.0189,229,121.000,MSFT181221P00121000,0,0,9.05,11.45,0,0.05,-0.9994,0,0
12/21/2018,MSFT181221C00122000,0.14,-0.01,0.09,0.12,10,0.2366,0.0456,0.015,314,122.000,MSFT181221P00122000,0,0,9.55,13.95,0,0,-1,0,0
12/21/2018,MSFT181221C00125000,0.05,0.005,0.02,0.12,324,0.2354,0.0171,0.0066,12992,125.000,MSFT181221P00125000,21.12,0,13.1,16.8,0,0,-0.9185,0.0158,2
12/21/2018,MSFT181221C00130000,0.02,0.005,0.01,0.02,12,0.263,0.0063,0.0025,3549,130.000,MSFT181221P00130000,0,0,18,21.7,0,0,-0.95,0.0097,0
12/21/2018,MSFT181221C00135000,0.01,0,0,0.01,0,0.282,0.002,0.0008,1858,135.000,MSFT181221P00135000,0,0,23.2,26.85,0,0,-0.9322,0.0092,2
12/21/2018,MSFT181221C00140000,0.01,0,0,0.01,0,0.3257,0.0017,0.0006,379,140.000,MSFT181221P00140000,0,0,28,32.05,0,0.05,-0.9381,0.0075,1
12/21/2018,MSFT181221C00145000,0,0,0,0.01,0,0.3668,0.0014,0.0005,310,145.000,MSFT181221P00145000,0,0,32.35,36.85,0,0.05,-1,0,0
12/21/2018,MSFT181221C00150000,0,0,0,0.01,0,0.4174,0.0017,0.0005,359,150.000,MSFT181221P00150000,0,0,37.3,42,0,0,-1,0,0
12/21/2018,MSFT181221C00155000,0,0,0,0.01,0,0.448,0.0012,0.0003,41,155.000,MSFT181221P00155000,0,0,42.6,47,0,0,-1,0,0
12/28/2018,MSFT181228C00070000,0,0,38.4,42.9,0,1.0374,0.9558,0.0029,0,70.000,MSFT181228P00070000,0,0,0,2.13,0,0.9276,-0.0304,0.0024,0
12/28/2018,MSFT181228C00075000,0,0,33.45,37.8,0,0.9026,0.9501,0.0037,0,75.000,MSFT181228P00075000,0.1,0,0,2.13,0,0.8068,-0.0348,0.0031,4
12/28/2018,MSFT181228C00076000,0,0,32.3,36.75,0,0.8665,0.9508,0.0038,0,76.000,MSFT181228P00076000,0,0,0,0.75,0,0.7836,-0.0357,0.0032,0
12/28/2018,MSFT181228C00077000,0,0,31.3,35.75,0,0.8486,0.9482,0.004,0,77.000,MSFT181228P00077000,0,0,0,2.13,0,0.7598,-0.0366,0.0034,0
12/28/2018,MSFT181228C00078000,0,0,30.7,34.6,0,0.8468,0.9423,0.0044,0,78.000,MSFT181228P00078000,0,0,0,0.75,0,0.7377,-0.0379,0.0036,0
12/28/2018,MSFT181228C00079000,0,0,29.5,33.6,0,0.7981,0.9454,0.0045,0,79.000,MSFT181228P00079000,0,0,0,0.75,0,0.715,-0.0389,0.0038,0
12/28/2018,MSFT181228C00080000,0,0,28.8,32.6,0,0.7821,0.9418,0.0048,0,80.000,MSFT181228P00080000,0.09,0,0,2.14,0,0.6919,-0.04,0.004,15
12/28/2018,MSFT181228C00081000,0,0,27.8,31.65,0,0.7572,0.9402,0.005,0,81.000,MSFT181228P00081000,0,0,0,0.75,0,0.6703,-0.0413,0.0042,0
12/28/2018,MSFT181228C00082000,0,0,26.5,30.65,0,0.7104,0.9438,0.0051,0,82.000,MSFT181228P00082000,0,0,0,0.75,0,0.6484,-0.0427,0.0045,0
12/28/2018,MSFT181228C00083000,0,0,25.55,29.7,0,0.6648,0.9472,0.0052,0,83.000,MSFT181228P00083000,0,0,0,0.75,0,0.6257,-0.0439,0.0048,0
12/28/2018,MSFT181228C00084000,0,0,24.55,28.65,0,0.6935,0.9328,0.006,0,84.000,MSFT181228P00084000,0,0,0,2.17,0,0.6053,-0.0456,0.0051,0
12/28/2018,MSFT181228C00085000,25.9,-0.3,25.3,25.7,1,0.6518,0.9354,0.0062,7,85.000,MSFT181228P00085000,0.1,0.03,0.04,0.5,3,0.5435,-0.0371,0.0048,71
12/28/2018,MSFT181228C00086000,0,0,22.7,26.7,0,0.6481,0.9275,0.0068,0,86.000,MSFT181228P00086000,0,0,0,2.18,0,0.5622,-0.0487,0.0058,0
12/28/2018,MSFT181228C00087000,0,0,21.8,25.7,0,0.5947,0.9337,0.007,0,87.000,MSFT181228P00087000,0,0,0,0.75,0,0.5404,-0.0502,0.0062,0
12/28/2018,MSFT181228C00088000,0,0,20.7,24.7,0,0.5891,0.9262,0.0076,0,88.000,MSFT181228P00088000,0,0,0,0.75,0,0.5196,-0.0522,0.0066,0
12/28/2018,MSFT181228C00089000,0,0,19.65,23.75,0,0.5713,0.9219,0.0082,0,89.000,MSFT181228P00089000,0,0,0,2.22,0,0.4978,-0.0543,0.0071,0
12/28/2018,MSFT181228C00090000,14.12,0,18.8,22.75,0,0.5586,0.9155,0.0089,224,90.000,MSFT181228P00090000,0.13,0,0.01,2.24,0,0.4232,-0.0383,0.0063,119
12/28/2018,MSFT181228C00091000,0,0,18,21.75,0,0.5544,0.9056,0.0098,0,91.000,MSFT181228P00091000,0,0,0,2.25,0,0.457,-0.0585,0.0082,0
12/28/2018,MSFT181228C00092000,0,0,16.8,20.8,0,0.5117,0.9091,0.0103,0,92.000,MSFT181228P00092000,0,0,0,2.28,0,0.3824,-0.0401,0.0073,0
12/28/2018,MSFT181228C00093000,0,0,15.75,19.8,0,0.4979,0.9017,0.0112,0,93.000,MSFT181228P00093000,0,0,0,2.3,0,0.426,-0.0679,0.0099,0
12/28/2018,MSFT181228C00094000,0,0,14.75,18.85,0,0.4699,0.8996,0.012,0,94.000,MSFT181228P00094000,0.25,0.05,0.18,0.53,3,0.3942,-0.0659,0.0105,33
12/28/2018,MSFT181228C00095000,14.1,0,15.4,16,0,0.4591,0.8904,0.0131,31,95.000,MSFT181228P00095000,0.24,0.005,0.22,2.33,1,0.3432,-0.0542,0.0103,346
12/28/2018,MSFT181228C00095500,15.1,-0.8,15,15.4,1,0.4516,0.8861,0.0137,237,95.500,MSFT181228P00095500,0.28,0.03,0,1.78,1,0.3362,-0.0568,0.0109,2
12/28/2018,MSFT181228C00096000,0,0,12.8,16.9,0,0.4238,0.8905,0.0142,0,96.000,MSFT181228P00096000,0.44,0,0.27,0.55,0,0.3325,-0.0615,0.0117,111
12/28/2018,MSFT181228C00096500,0,0,12.4,16.45,0,0.4112,0.8893,0.0148,287,96.500,MSFT181228P00096500,0,0,0.03,2.4,0,0.329,-0.0665,0.0126,0
12/28/2018,MSFT181228C00097000,10.4,0,11.9,15.95,0,0.3955,0.8889,0.0154,74,97.000,MSFT181228P00097000,0.47,0,0.32,0.64,0,0.3241,-0.0712,0.0135,99
12/28/2018,MSFT181228C00097500,0,0,11.4,15.5,0,0.4045,0.8741,0.0165,14,97.500,MSFT181228P00097500,0.45,0.115,0,0.73,5,0.3209,-0.0772,0.0145,50
12/28/2018,MSFT181228C00098000,9.11,0,10.95,15,0,0.4075,0.863,0.0173,181,98.000,MSFT181228P00098000,0.48,0.12,0.38,0.67,20,0.3158,-0.0826,0.0155,117
12/28/2018,MSFT181228C00099000,11.88,-0.72,11.8,12.05,4,0.4041,0.8445,0.019,143,99.000,MSFT181228P00099000,0.46,0.035,0.45,0.76,12,0.3061,-0.0948,0.0177,473
12/28/2018,MSFT181228C00099500,11.75,0.15,11.35,11.6,1,0.3946,0.8388,0.0199,60,99.500,MSFT181228P00099500,0.5,0.04,0.5,0.74,2,0.3014,-0.1018,0.019,115
12/28/2018,MSFT181228C00100000,11,0,10.9,11.15,0,0.3889,0.8306,0.0209,266,100.000,MSFT181228P00100000,0.64,0.145,0.53,0.8,59,0.2974,-0.111,0.0205,643
12/28/2018,MSFT181228C00101000,7.75,0,8.4,12.25,0,0.3601,0.8243,0.0231,52,101.000,MSFT181228P00101000,0.77,0.185,0.63,0.88,26,0.2902,-0.1297,0.0234,223
12/28/2018,MSFT181228C00102000,8.98,-0.945,9.1,9.35,1,0.3605,0.7964,0.0253,101,102.000,MSFT181228P00102000,0.74,0.045,0.75,1.01,40,0.2836,-0.1502,0.0265,367
12/28/2018,MSFT181228C00103000,8.6,-0.425,8.25,8.5,21,0.3472,0.7755,0.0278,163,103.000,MSFT181228P00103000,0.9,0.08,0.89,1,8,0.2747,-0.1752,0.0302,480
12/28/2018,MSFT181228C00104000,8,-0.175,7.45,7.65,6,0.335,0.7514,0.0304,199,104.000,MSFT181228P00104000,1.11,0.14,1.05,1.48,48,0.2681,-0.2041,0.034,442
12/28/2018,MSFT181228C00105000,7.25,-0.125,6.65,6.8,71,0.3253,0.7231,0.0331,492,105.000,MSFT181228P00105000,1.28,0.14,1.25,1.39,66,0.2613,-0.2367,0.038,623
12/28/2018,MSFT181228C00106000,5.44,-1.11,5.9,6.05,2,0.3138,0.6927,0.036,223,106.000,MSFT181228P00106000,1.5,0.155,1.48,1.55,15,0.252,-0.2718,0.0424,3453
12/28/2018,MSFT181228C00107000,5.5,-0.275,5.15,5.3,114,0.302,0.6589,0.0391,296,107.000,MSFT181228P00107000,1.6,0.02,1.74,1.81,104,0.2449,-0.3131,0.0466,553
12/28/2018,MSFT181228C00108000,4.8,-0.275,4.45,4.6,16,0.2918,0.6209,0.042,891,108.000,MSFT181228P00108000,1.93,0.065,2.05,2.12,101,0.2377,-0.3591,0.0506,478
12/28/2018,MSFT181228C00109000,4.15,-0.275,3.85,3.95,11,0.2829,0.579,0.0445,758,109.000,MSFT181228P00109000,2.54,0.35,2.4,2.49,535,0.231,-0.4098,0.0542,534
12/28/2018,MSFT181228C00110000,3.35,-0.425,3.25,3.35,283,0.2748,0.5339,0.0465,1307,110.000,MSFT181228P00110000,2.8,0.24,2.81,2.91,35,0.2238,-0.4647,0.0571,514
12/28/2018,MSFT181228C00111000,2.79,-0.41,2.72,2.82,286,0.2689,0.4864,0.0477,1385,111.000,MSFT181228P00111000,3.35,0.345,3.25,3.4,49,0.2194,-0.5228,0.0584,159
12/28/2018,MSFT181228C00112000,2.59,-0.11,2.25,2.35,170,0.263,0.4375,0.0482,520,112.000,MSFT181228P00112000,3.55,0.05,3.8,3.95,33,0.2113,-0.584,0.0594,350
12/28/2018,MSFT181228C00113000,1.96,-0.275,1.84,1.93,153,0.2571,0.3877,0.0479,529,113.000,MSFT181228P00113000,3.97,0,4.2,4.55,0,0.2037,-0.6469,0.0587,332
12/28/2018,MSFT181228C00114000,1.61,-0.22,1.49,1.57,63,0.2529,0.3392,0.0466,600,114.000,MSFT181228P00114000,4.7,0.025,5,5.15,25,0.1967,-0.7093,0.0561,111
12/28/2018,MSFT181228C00115000,1.24,-0.245,1.19,1.26,66,0.2488,0.2921,0.0444,539,115.000,MSFT181228P00115000,11.4,0,5.6,5.95,0,0.1848,-0.7758,0.0521,124
12/28/2018,MSFT181228C00116000,1.09,-0.095,0.94,1,53,0.2455,0.2481,0.0415,285,116.000,MSFT181228P00116000,0,0,4.85,8.2,0,0.1782,-0.8288,0.0459,10
12/28/2018,MSFT181228C00117000,0.71,-0.235,0.74,0.79,45,0.2425,0.2074,0.038,561,117.000,MSFT181228P00117000,7.2,0,5.25,8.65,0,0.2082,-0.8292,0.0392,14
12/28/2018,MSFT181228C00118000,0.63,-0.1,0.57,0.63,237,0.2383,0.1712,0.0343,308,118.000,MSFT181228P00118000,11.76,0,6.05,10,0,0.05,-1,0,15
12/28/2018,MSFT181228C00119000,0.48,-0.065,0.42,0.49,342,0.2386,0.1398,0.03,475,119.000,MSFT181228P00119000,0,0,6.9,10.65,0,0.05,-1,0,0
12/28/2018,MSFT181228C00120000,0.43,0,0.32,0.38,107,0.2364,0.1132,0.0261,501,120.000,MSFT181228P00120000,9.7,0.375,9.65,10.1,1,0.05,-0.9272,0.0223,4
12/28/2018,MSFT181228C00121000,0.33,0,0.24,0.3,2,0.2355,0.0902,0.0222,9,121.000,MSFT181228P00121000,0,0,8.75,12.8,0,0,-1,0,0
12/28/2018,MSFT181228C00122000,0.25,-0.005,0.18,0.24,3,0.2347,0.0699,0.0184,22,122.000,MSFT181228P00122000,0,0,9.65,13.6,0,0,-1,0,0
12/28/2018,MSFT181228C00123000,0.16,-0.015,0.13,0.19,300,0.235,0.0559,0.0154,312,123.000,MSFT181228P00123000,0,0,10.65,14.6,0,0,-1,0,0
12/28/2018,MSFT181228C00124000,0,0,0,0.75,0,0.2398,0.0468,0.0131,0,124.000,MSFT181228P00124000,0,0,11.6,15.6,0,0,-1,0,0
12/28/2018,MSFT181228C00125000,0.5,0.425,0,2.2,1,0.2805,0.0638,0.0143,1,125.000,MSFT181228P00125000,0,0,12.6,16.6,0,0,-1,0,0
12/28/2018,MSFT181228C00126000,0,0,0,1.1,0,0.2971,0.0623,0.0133,9,126.000,MSFT181228P00126000,0,0,13.4,17.85,0,0,-1,0,0
01/04/2019,MSFT190104C00090000,0,0,19,22.85,0,0.5305,0.9052,0.0092,0,90.000,MSFT190104P00090000,0.41,0,0,2.31,0,0.4293,-0.056,0.0076,58
01/04/2019,MSFT190104C00091000,0,0,17.8,21.9,0,0.5002,0.9051,0.0098,0,91.000,MSFT190104P00091000,0,0,0,2.33,0,0.4192,-0.0617,0.0084,0
01/04/2019,MSFT190104C00092000,0,0,16.8,20.9,0,0.4471,0.9154,0.01,0,92.000,MSFT190104P00092000,0.46,0,0,2.36,0,0.3865,-0.0582,0.0087,2
01/04/2019,MSFT190104C00093000,0,0,15.9,19.9,0,0.4686,0.8935,0.0113,0,93.000,MSFT190104P00093000,0.73,0,0.24,0.48,0,0.3585,-0.0562,0.0091,15
01/04/2019,MSFT190104C00094000,0,0,15,18.95,0,0.4319,0.8955,0.0121,0,94.000,MSFT190104P00094000,0.3,0,0.28,0.56,0,0.3371,-0.0576,0.0099,132
01/04/2019,MSFT190104C00094500,0,0,14.5,18.5,0,0.4249,0.8916,0.0127,0,94.500,MSFT190104P00094500,0,0,0,2.44,0,0.3341,-0.0614,0.0105,0
01/04/2019,MSFT190104C00095000,0,0,13.9,18,0,0.4185,0.8872,0.0132,0,95.000,MSFT190104P00095000,1.38,0,0,2.46,0,0.3309,-0.066,0.0112,1
01/04/2019,MSFT190104C00095500,0,0,13.6,17.55,0,0.4076,0.8848,0.0138,0,95.500,MSFT190104P00095500,0.37,0,0.34,0.66,0,0.3261,-0.07,0.0119,98
01/04/2019,MSFT190104C00096000,0,0,13.05,17.05,0,0.3837,0.8899,0.0142,0,96.000,MSFT190104P00096000,0.38,0,0.37,0.68,0,0.322,-0.0747,0.0127,11
01/04/2019,MSFT190104C00096500,14.5,-0.625,14.3,15.15,365,0.4269,0.8585,0.0152,339,96.500,MSFT190104P00096500,0.43,0,0.4,0.8,0,0.3161,-0.0786,0.0134,261
01/04/2019,MSFT190104C00097000,0,0,12.1,16.1,0,0.3751,0.878,0.0156,0,97.000,MSFT190104P00097000,0.46,0,0.44,0.85,0,0.3144,-0.0855,0.0143,121
01/04/2019,MSFT190104C00097500,10.25,0,11.5,15.65,0,0.3714,0.8711,0.0163,14,97.500,MSFT190104P00097500,0.49,0,0.47,0.8,0,0.3094,-0.0915,0.0154,114
01/04/2019,MSFT190104C00098000,0,0,11.2,15.15,0,0.3896,0.8514,0.0172,0,98.000,MSFT190104P00098000,0.57,0,0.51,0.83,0,0.3058,-0.0981,0.0163,45
01/04/2019,MSFT190104C00098500,0,0,10.75,14.75,0,0.3935,0.8394,0.0179,0,98.500,MSFT190104P00098500,0,0,0,2.64,0,0.3409,-0.1298,0.0179,2
01/04/2019,MSFT190104C00099000,8.33,0,10.25,14.25,0,0.382,0.8355,0.0187,2,99.000,MSFT190104P00099000,0.64,0.085,0.58,2.03,80,0.2974,-0.1117,0.0185,128
01/04/2019,MSFT190104C00099500,0,0,9.85,13.75,0,0.3732,0.8298,0.0196,0,99.500,MSFT190104P00099500,0.64,0,0.64,1.06,0,0.2926,-0.1188,0.0196,3
01/04/2019,MSFT190104C00100000,11.65,-0.275,11.1,11.35,1,0.3672,0.8209,0.0206,29,100.000,MSFT190104P00100000,0.69,0.05,0.69,0.96,175,0.2894,-0.1275,0.0208,171
01/04/2019,MSFT190104C00101000,10.55,-0.425,10.2,10.45,3,0.3542,0.8048,0.0225,4,101.000,MSFT190104P00101000,0.8,0,0.79,1.15,0,0.2835,-0.1458,0.0233,28
01/04/2019,MSFT190104C00102000,8.12,0,7.6,11.6,0,0.3356,0.7918,0.0247,2,102.000,MSFT190104P00102000,0.98,0.11,0.93,1.21,2,0.2753,-0.1678,0.0263,169
01/04/2019,MSFT190104C00103000,8.6,-0.55,8.55,8.75,3,0.3345,0.7632,0.0266,97,103.000,MSFT190104P00103000,1.01,0.005,1.08,1.59,61,0.27,-0.1917,0.0292,134
01/04/2019,MSFT190104C00104000,7.95,-0.5,7.75,7.95,111,0.3221,0.7405,0.0291,157,104.000,MSFT190104P00104000,1.17,0,1.26,1.45,3,0.2626,-0.2206,0.0326,87
01/04/2019,MSFT190104C00105000,7.9,0,6.95,7.1,22,0.3128,0.7135,0.0314,25,105.000,MSFT190104P00105000,1.37,0.005,1.47,1.59,3,0.2546,-0.2507,0.0361,62
01/04/2019,MSFT190104C00106000,6.12,-0.755,6.2,6.35,19,0.3034,0.684,0.0339,51,106.000,MSFT190104P00106000,2.09,0.5,1.71,1.78,7,0.2481,-0.2856,0.0396,133
01/04/2019,MSFT190104C00107000,5.45,-0.675,5.5,5.6,10,0.2941,0.6515,0.0363,106,107.000,MSFT190104P00107000,2.25,0.41,1.99,2.07,44,0.2421,-0.3246,0.0429,50
01/04/2019,MSFT190104C00108000,5.3,-0.1,4.8,4.95,9,0.2861,0.6157,0.0386,153,108.000,MSFT190104P00108000,2.21,0.07,2.31,2.4,18,0.236,-0.3672,0.0461,69
01/04/2019,MSFT190104C00109000,4.75,0,4.15,4.3,21,0.2777,0.5772,0.0407,94,109.000,MSFT190104P00109000,2.45,-0.025,2.68,2.76,6,0.23,-0.4135,0.0489,132
01/04/2019,MSFT190104C00110000,4.06,-0.065,3.6,3.75,225,0.2721,0.5359,0.0422,319,110.000,MSFT190104P00110000,2.96,0.1,3.1,3.2,41,0.2275,-0.4601,0.0504,91
01/04/2019,MSFT190104C00111000,3.25,-0.325,3.1,3.2,32,0.2652,0.4927,0.0434,135,111.000,MSFT190104P00111000,4.1,0.8,3.55,3.65,69,0.2214,-0.5117,0.052,70
01/04/2019,MSFT190104C00112000,3,-0.05,2.59,2.68,47,0.2607,0.4485,0.0438,95,112.000,MSFT190104P00112000,4.5,0.725,4.05,4.2,23,0.2121,-0.5699,0.0535,39
01/04/2019,MSFT190104C00113000,2.45,-0.135,2.16,2.25,326,0.2563,0.4038,0.0436,609,113.000,MSFT190104P00113000,5.8,0,4.45,4.9,0,0.2045,-0.6268,0.0535,5
01/04/2019,MSFT190104C00114000,1.88,-0.285,1.78,1.87,84,0.2515,0.3589,0.0429,916,114.000,MSFT190104P00114000,9.25,0,5.1,5.7,0,0.2039,-0.678,0.0508,23
01/04/2019,MSFT190104C00115000,1.58,-0.215,1.46,1.55,73,0.2477,0.3156,0.0415,108,115.000,MSFT190104P00115000,5.65,0.125,5.95,6.1,26,0.1948,-0.7354,0.0485,128
01/04/2019,MSFT190104C00116000,1.24,-0.235,1.19,1.26,30,0.2446,0.2743,0.0394,81,116.000,MSFT190104P00116000,6.68,0,6.45,7.25,0,0.1935,-0.7786,0.0443,2
01/04/2019,MSFT190104C00117000,1.14,-0.04,0.96,1.03,45,0.2419,0.2356,0.0368,505,117.000,MSFT190104P00117000,7.19,0.19,5.4,8.9,1,0.2073,-0.8007,0.0389,1
01/04/2019,MSFT190104C00118000,0.83,-0.14,0.77,0.83,14,0.2399,0.2005,0.0338,83,118.000,MSFT190104P00118000,8.1,0.25,8.25,8.45,1,0.1491,-0.9175,0.0295,1
01/04/2019,MSFT190104C00119000,0.66,-0.115,0.61,0.66,35,0.2382,0.1687,0.0305,60,119.000,MSFT190104P00119000,0,0,7.1,11,0,0.05,-1,0,0
01/04/2019,MSFT190104C00120000,0.6,-0.005,0.47,0.53,193,0.2364,0.1402,0.0272,239,120.000,MSFT190104P00120000,0,0,7.95,11.55,0,0.05,-1,0,0
01/04/2019,MSFT190104C00121000,0,0,0.07,1.73,0,0.2342,0.1158,0.024,0,121.000,MSFT190104P00121000,0,0,8.8,12.8,0,0,-1,0,0
01/04/2019,MSFT190104C00122000,0.32,0,0.28,0.35,18,0.2337,0.0937,0.0207,18,122.000,MSFT190104P00122000,0,0,9.75,13.7,0,0.05,-1,0,0
01/04/2019,MSFT190104C00123000,0.25,0,0.22,0.29,106,0.2327,0.0766,0.0178,106,123.000,MSFT190104P00123000,0,0,10.7,14.6,0,0,-1,0,0
01/04/2019,MSFT190104C00124000,0,0,0,1.68,0,0.229,0.0587,0.0148,0,124.000,MSFT190104P00124000,0,0,11.65,15.8,0,0,-1,0,0
01/04/2019,MSFT190104C00125000,0.13,0,0,1.89,1,0.2241,0.0432,0.0118,1,125.000,MSFT190104P00125000,0,0,12.6,16.6,0,0,-1,0,0
01/11/2019,MSFT190111C00098500,0,0,11,15.05,0,0.3917,0.8198,0.0177,0,98.500,MSFT190111P00098500,0.72,0,0.7,3,10,0.4004,-0.184,0.0176,10
01/11/2019,MSFT190111C00099000,0,0,10.35,14.9,0,0.3756,0.8183,0.0185,0,99.000,MSFT190111P00099000,0.51,0,0,2.95,1,0.3913,-0.1894,0.0183,1
01/11/2019,MSFT190111C00099500,0,0,10.25,14.15,0,0.4144,0.7885,0.0184,0,99.500,MSFT190111P00099500,0,0,0,3.2,0,0.3822,-0.1939,0.019,0
01/11/2019,MSFT190111C00100000,0,0,9.45,13.95,0,0.3843,0.7926,0.0196,0,100.000,MSFT190111P00100000,0.8,0,0.86,2.03,5,0.3008,-0.1558,0.021,5
01/11/2019,MSFT190111C00101000,0,0,8.75,12.8,0,0.3592,0.7831,0.0216,0,101.000,MSFT190111P00101000,0,0,0.06,2.78,0,0.3097,-0.1847,0.0227,0
01/11/2019,MSFT190111C00102000,9.49,0,7.8,12.15,1,0.3093,0.7891,0.0246,1,102.000,MSFT190111P00102000,0,0,0.94,3.3,0,0.2868,-0.1962,0.0255,0
01/11/2019,MSFT190111C00103000,0,0,6.85,11.25,0,0.3254,0.7523,0.0256,0,103.000,MSFT190111P00103000,0,0,1.17,2.05,0,0.2749,-0.2163,0.0282,0
01/11/2019,MSFT190111C00104000,0,0,5.65,9.2,0,0.315,0.7279,0.0278,0,104.000,MSFT190111P00104000,0,0,1.2,2.21,0,0.2651,-0.2407,0.031,0
01/11/2019,MSFT190111C00105000,0,0,5.4,9.3,0,0.2995,0.7052,0.0304,0,105.000,MSFT190111P00105000,0,0,1.58,1.94,0,0.2541,-0.2672,0.0342,0
01/11/2019,MSFT190111C00106000,7,0,4.6,8.7,1,0.305,0.6705,0.0313,1,106.000,MSFT190111P00106000,1.89,0,1.81,2.19,1,0.2483,-0.3007,0.037,1
01/11/2019,MSFT190111C00107000,0,0,4.7,8,0,0.2795,0.646,0.0351,0,107.000,MSFT190111P00107000,0,0,2.1,2.5,0,0.2432,-0.3375,0.0397,0
01/11/2019,MSFT190111C00108000,4.8,0,4,6.75,1,0.2908,0.6067,0.0349,1,108.000,MSFT190111P00108000,3.3,0,2.59,2.75,12,0.2376,-0.3771,0.0422,12
01/11/2019,MSFT190111C00109000,5.15,0,4.5,4.7,1,0.28,0.5743,0.037,1,109.000,MSFT190111P00109000,0,0,2.76,3.3,0,0.2342,-0.4173,0.044,0
01/11/2019,MSFT190111C00110000,3.85,0,3.95,4.1,29,0.275,0.5345,0.0382,29,110.000,MSFT190111P00110000,4.2,0,3.15,3.7,1,0.2276,-0.4647,0.0461,1
01/11/2019,MSFT190111C00111000,3.53,0,3.25,3.65,101,0.2701,0.4956,0.039,101,111.000,MSFT190111P00111000,3.61,0,3.6,4.45,1,0.2213,-0.512,0.0476,1
01/11/2019,MSFT190111C00112000,3.2,0,2.93,3.1,107,0.2643,0.4554,0.0396,101,112.000,MSFT190111P00112000,0,0,4.1,4.65,0,0.2168,-0.5606,0.048,0
01/11/2019,MSFT190111C00113000,2.77,0,2.5,2.71,9,0.2606,0.4152,0.0395,8,113.000,MSFT190111P00113000,0,0,4.45,5.85,0,0.2106,-0.611,0.0481,0
01/11/2019,MSFT190111C00114000,2.35,0,2.11,2.34,1,0.2565,0.3749,0.0391,1,114.000,MSFT190111P00114000,0,0,3.6,7.7,0,0.206,-0.6607,0.0469,0
01/11/2019,MSFT190111C00115000,2,0,1.76,1.91,7,0.252,0.3347,0.0382,7,115.000,MSFT190111P00115000,7.15,0,6.15,6.4,1,0.1973,-0.7138,0.0455,1
01/11/2019,MSFT190111C00116000,1.52,0,1.46,1.61,3,0.2482,0.2959,0.0368,3,116.000,MSFT190111P00116000,0,0,4.55,8.05,0,0.1829,-0.7739,0.0434,0
01/11/2019,MSFT190111C00117000,0,0,1.08,1.43,0,0.2446,0.2585,0.0349,0,117.000,MSFT190111P00117000,0,0,5.65,9.25,0,0.181,-0.8154,0.0388,0
01/11/2019,MSFT190111C00118000,1,0,0.76,2.04,1,0.241,0.2251,0.0329,1,118.000,MSFT190111P00118000,8.58,0,6.3,10.3,1,0.155,-0.8882,0.0323,1
01/11/2019,MSFT190111C00119000,1.01,0,0.73,0.93,1,0.2403,0.195,0.0303,1,119.000,MSFT190111P00119000,9.4,0,9.2,9.5,60,0.1476,-0.9259,0.0249,60
01/11/2019,MSFT190111C00120000,0,0,0.6,2.74,0,0.2381,0.1642,0.0275,0,120.000,MSFT190111P00120000,10.15,0,10.1,10.35,1,0.05,-0.9993,0,1
01/11/2019,MSFT190111C00121000,0,0,0,1.17,0,0.2354,0.1375,0.0247,0,121.000,MSFT190111P00121000,0,0,8.85,12.85,0,0,-0.9337,0.0195,0
01/11/2019,MSFT190111C00122000,0,0,0,2.54,0,0.3216,0.1981,0.0229,0,122.000,MSFT190111P00122000,0,0,9.55,13.7,0,0,-0.9993,0,0
01/11/2019,MSFT190111C00123000,0,0,0.17,2.48,0,0.2868,0.1476,0.0213,0,123.000,MSFT190111P00123000,0,0,10.65,14.8,0,0,-0.9993,0,0
01/11/2019,MSFT190111C00124000,0,0,0.15,2.41,0,0.3057,0.1462,0.0198,0,124.000,MSFT190111P00124000,0,0,11.55,15.85,0,0,-0.9993,0,0
01/11/2019,MSFT190111C00125000,0,0,0,2.36,0,0.3186,0.1402,0.0185,0,125.000,MSFT190111P00125000,0,0,12.55,16.65,0,0,-0.9993,0,0
01/18/2019,MSFT190118C00030000,0,0,78.5,82.7,0,2.0301,0.9824,0.0005,62,30.000,MSFT190118P00030000,0,0,0,0.01,0,1.126,-0.0004,0,5106
